
Order ID,Order Value,Delivery Fee,Cuisine,Meal Type,City,Time Taken for Delivery
ORD137404,179.69,20,Italian,Dinner,Bangalore,39
ORD137405,771.86,20,Indian,Lunch,Delhi,30
ORD137406,1154.69,30,Mexican,Evening Snack,Delhi,24
ORD137407,984.85,60,Mexican,Dinner,Chennai,23
ORD137408,512.88,45,Mexican,Lunch,Delhi,54
ORD137409,295.12,0,Mexican,Lunch,Mumbai,17
ORD137410,638.32,20,Continental,Lunch,Chennai,42
ORD137411,562.6,0,Italian,Lunch,Bangalore,29
ORD137412,1170.32,0,Continental,Lunch,Mumbai,50
ORD137413,1189.36,0,Mexican,Dinner,Mumbai,44
ORD137414,581.11,20,Mexican,Dinner,Bangalore,55
ORD137415,306.22,20,Chinese,Dinner,Bangalore,61
ORD137416,1106.14,20,Fast Food,Lunch,Delhi,58
ORD137417,983.22,45,Chinese,Lunch,Delhi,52
ORD137418,686.84,30,Chinese,Lunch,Delhi,17
ORD137419,533.62,20,Continental,Dinner,Chennai,36
ORD137420,620.57,30,Italian,Dinner,Chennai,48
ORD137421,1096.98,20,Italian,Dinner,Bangalore,59
ORD137422,343.88,20,Chinese,Lunch,Chennai,30
ORD137423,997.12,30,Mexican,Breakfast,Bangalore,57
ORD137424,169.1,20,Mexican,Lunch,Hyderabad,25
ORD137425,1116.6,30,Mexican,Lunch,Hyderabad,40
ORD137426,675.31,0,Fast Food,Dinner,Hyderabad,18
ORD137427,388.09,30,Indian,Lunch,Chennai,17
ORD137428,153.0,30,Continental,Evening Snack,Mumbai,19
ORD137429,737.52,45,Indian,Evening Snack,Bangalore,35
ORD137430,406.71,0,Continental,Lunch,Bangalore,41
ORD137431,812.83,20,Fast Food,Lunch,Hyderabad,62
ORD137432,445.23,20,Mexican,Breakfast,Hyderabad,56
ORD137433,242.43,60,Continental,Lunch,Delhi,33
ORD137434,680.3,20,Continental,Breakfast,Delhi,63
ORD137435,742.71,0,Italian,Lunch,Mumbai,52
ORD137436,625.22,0,Continental,Breakfast,Bangalore,26
ORD137437,630.94,0,Italian,Lunch,Delhi,26
ORD137438,769.13,45,Mexican,Lunch,Hyderabad,22
ORD137439,702.67,30,Indian,Dinner,Chennai,30
ORD137440,289.2,20,Italian,Lunch,Mumbai,33
ORD137441,356.94,45,Indian,Evening Snack,Hyderabad,41
ORD137442,298.88,20,Italian,Breakfast,Mumbai,54
ORD137443,877.96,60,Chinese,Breakfast,Hyderabad,43
ORD137444,705.03,30,Indian,Lunch,Hyderabad,18
ORD137445,601.35,0,Italian,Lunch,Hyderabad,19
ORD137446,988.26,20,Italian,Dinner,Delhi,30
ORD137447,492.08,45,Chinese,Dinner,Mumbai,15
ORD137448,746.51,20,Italian,Lunch,Mumbai,19
ORD137449,228.13,60,Italian,Dinner,Bangalore,37
ORD137450,931.62,45,Mexican,Lunch,Mumbai,41
ORD137451,879.95,30,Italian,Breakfast,Mumbai,19
ORD137452,992.5,0,Chinese,Breakfast,Chennai,62
ORD137453,1078.7,0,Indian,Evening Snack,Delhi,25
ORD137454,945.93,30,Fast Food,Lunch,Mumbai,20
ORD137455,1036.71,30,Mexican,Dinner,Hyderabad,64
ORD137456,512.94,0,Continental,Lunch,Mumbai,22
ORD137457,510.5,45,Fast Food,Breakfast,Delhi,43
ORD137458,1141.52,45,Indian,Evening Snack,Mumbai,41
ORD137459,1110.3,20,Italian,Dinner,Delhi,62
ORD137460,725.92,30,Continental,Breakfast,Hyderabad,27
ORD137461,534.89,30,Chinese,Dinner,Bangalore,43
ORD137462,1059.3,0,Continental,Lunch,Hyderabad,15
ORD137463,489.58,0,Chinese,Lunch,Delhi,24
ORD137464,311.32,30,Indian,Lunch,Mumbai,50
ORD137465,821.47,20,Indian,Evening Snack,Chennai,16
ORD137466,194.75,30,Mexican,Dinner,Bangalore,58
ORD137467,548.06,30,Mexican,Evening Snack,Bangalore,18
ORD137468,998.05,20,Italian,Evening Snack,Bangalore,52
ORD137469,459.98,0,Italian,Dinner,Bangalore,46
ORD137470,1127.88,30,Italian,Evening Snack,Delhi,28
ORD137471,1153.62,20,Continental,Lunch,Bangalore,47
ORD137472,1006.61,0,Mexican,Breakfast,Bangalore,36
ORD137473,1187.03,0,Fast Food,Dinner,Hyderabad,32
ORD137474,707.3,0,Indian,Dinner,Delhi,26
ORD137475,747.66,0,Mexican,Evening Snack,Hyderabad,26
ORD137476,1027.98,0,Mexican,Lunch,Bangalore,20
ORD137477,667.45,20,Fast Food,Breakfast,Chennai,19
ORD137478,577.06,20,Mexican,Lunch,Mumbai,25
ORD137479,795.49,30,Indian,Dinner,Chennai,36
ORD137480,840.54,20,Indian,Lunch,Bangalore,31
ORD137481,938.44,30,Indian,Lunch,Mumbai,26
ORD137482,851.61,45,Indian,Evening Snack,Delhi,16
ORD137483,933.01,20,Italian,Lunch,Chennai,52
ORD137484,858.29,30,Italian,Breakfast,Chennai,45
ORD137485,654.47,0,Chinese,Lunch,Bangalore,28
ORD137486,291.68,20,Italian,Dinner,Delhi,47
ORD137487,974.72,30,Fast Food,Lunch,Chennai,48
ORD137488,182.32,60,Indian,Lunch,Delhi,51
ORD137489,1192.13,30,Fast Food,Breakfast,Chennai,15
ORD137490,1019.88,20,Chinese,Dinner,Chennai,27
ORD137491,854.46,20,Chinese,Lunch,Delhi,15
ORD137492,1164.94,20,Mexican,Lunch,Mumbai,41
ORD137493,793.09,30,Continental,Dinner,Hyderabad,34
ORD137494,209.25,20,Mexican,Lunch,Mumbai,53
ORD137495,737.35,20,Chinese,Dinner,Bangalore,30
ORD137496,441.06,30,Italian,Dinner,Chennai,62
ORD137497,537.95,20,Continental,Dinner,Chennai,55
ORD137498,632.56,30,Chinese,Dinner,Delhi,19
ORD137499,963.33,30,Continental,Breakfast,Hyderabad,56
ORD137500,678.08,45,Chinese,Dinner,Delhi,22
ORD137501,648.41,0,Mexican,Breakfast,Mumbai,21
ORD137502,467.07,0,Fast Food,Evening Snack,Mumbai,39
ORD137503,716.87,60,Continental,Lunch,Delhi,17
ORD137504,410.81,0,Chinese,Breakfast,Mumbai,21
ORD137505,424.04,20,Continental,Lunch,Hyderabad,19
ORD137506,945.12,0,Chinese,Breakfast,Chennai,48
ORD137507,509.67,45,Chinese,Lunch,Delhi,30
ORD137508,203.97,0,Continental,Dinner,Bangalore,47
ORD137509,510.86,0,Italian,Lunch,Chennai,21
ORD137510,820.5,30,Chinese,Lunch,Bangalore,48
ORD137511,1004.68,20,Italian,Lunch,Delhi,33
ORD137512,1160.03,30,Fast Food,Lunch,Mumbai,56
ORD137513,933.53,30,Chinese,Dinner,Delhi,44
ORD137514,600.29,30,Fast Food,Dinner,Mumbai,22
ORD137515,464.08,45,Chinese,Lunch,Delhi,52
ORD137516,286.11,30,Chinese,Dinner,Delhi,20
ORD137517,809.07,0,Italian,Lunch,Delhi,33
ORD137518,685.38,0,Chinese,Breakfast,Hyderabad,33
ORD137519,861.59,30,Italian,Lunch,Hyderabad,50
ORD137520,398.99,30,Mexican,Lunch,Chennai,37
ORD137521,489.83,45,Continental,Dinner,Mumbai,20
ORD137522,456.7,20,Italian,Lunch,Bangalore,53
ORD137523,987.53,20,Indian,Dinner,Mumbai,22
ORD137524,329.79,30,Chinese,Lunch,Hyderabad,39
ORD137525,788.9,0,Continental,Lunch,Mumbai,57
ORD137526,203.92,20,Continental,Dinner,Bangalore,28
ORD137527,727.0,45,Mexican,Dinner,Mumbai,57
ORD137528,217.11,20,Continental,Dinner,Chennai,27
ORD137529,334.67,0,Continental,Lunch,Hyderabad,27
ORD137530,268.68,30,Indian,Dinner,Hyderabad,28
ORD137531,514.06,0,Indian,Breakfast,Bangalore,34
ORD137532,510.92,0,Indian,Lunch,Delhi,45
ORD137533,1017.74,0,Fast Food,Dinner,Delhi,36
ORD137534,386.97,30,Indian,Lunch,Hyderabad,33
ORD137535,240.71,30,Italian,Lunch,Chennai,16
ORD137536,783.69,0,Indian,Dinner,Chennai,48
ORD137537,871.82,0,Continental,Lunch,Hyderabad,25
ORD137538,459.56,20,Indian,Dinner,Mumbai,53
ORD137539,782.95,30,Chinese,Evening Snack,Delhi,34
ORD137540,964.86,60,Continental,Dinner,Mumbai,42
ORD137541,514.93,0,Italian,Evening Snack,Hyderabad,34
ORD137542,701.62,30,Indian,Dinner,Delhi,52
ORD137543,303.96,0,Continental,Dinner,Chennai,43
ORD137544,174.83,0,Fast Food,Dinner,Delhi,25
ORD137545,1180.44,20,Indian,Dinner,Hyderabad,20
ORD137546,464.72,30,Fast Food,Evening Snack,Bangalore,23
ORD137547,442.85,30,Chinese,Lunch,Delhi,44
ORD137548,1171.91,0,Fast Food,Lunch,Bangalore,27
ORD137549,914.65,60,Fast Food,Dinner,Mumbai,55
ORD137550,764.56,0,Indian,Lunch,Mumbai,40
ORD137551,884.29,20,Chinese,Dinner,Bangalore,42
ORD137552,895.42,20,Fast Food,Dinner,Chennai,61
ORD137553,951.5,60,Continental,Breakfast,Mumbai,61
ORD137554,220.55,60,Chinese,Evening Snack,Hyderabad,47
ORD137555,583.47,0,Fast Food,Breakfast,Mumbai,56
ORD137556,459.89,20,Chinese,Lunch,Hyderabad,49
ORD137557,224.1,30,Mexican,Dinner,Bangalore,46
ORD137558,583.23,30,Continental,Dinner,Bangalore,57
ORD137559,796.98,30,Italian,Evening Snack,Hyderabad,18
ORD137560,337.42,20,Chinese,Dinner,Bangalore,25
ORD137561,470.28,0,Continental,Evening Snack,Mumbai,62
ORD137562,821.13,0,Chinese,Evening Snack,Delhi,56
ORD137563,758.29,45,Fast Food,Dinner,Delhi,54
ORD137564,1062.22,20,Mexican,Dinner,Hyderabad,30
ORD137565,980.79,45,Italian,Breakfast,Mumbai,59
ORD137566,1163.89,20,Italian,Lunch,Mumbai,23
ORD137567,777.05,30,Fast Food,Lunch,Delhi,34
ORD137568,883.39,0,Fast Food,Dinner,Hyderabad,45
ORD137569,1053.53,45,Chinese,Dinner,Mumbai,64
ORD137570,1031.99,45,Fast Food,Dinner,Hyderabad,40
ORD137571,904.66,20,Continental,Breakfast,Hyderabad,54
ORD137572,675.27,0,Indian,Breakfast,Chennai,24
ORD137573,436.87,0,Indian,Evening Snack,Delhi,53
ORD137574,1071.08,45,Continental,Evening Snack,Hyderabad,26
ORD137575,965.49,20,Continental,Breakfast,Bangalore,50
ORD137576,1029.8,20,Continental,Evening Snack,Mumbai,54
ORD137577,297.83,60,Chinese,Dinner,Chennai,16
ORD137578,480.55,30,Fast Food,Lunch,Mumbai,35
ORD137579,596.13,45,Continental,Evening Snack,Hyderabad,26
ORD137580,1030.27,30,Indian,Dinner,Mumbai,20
ORD137581,1087.53,20,Italian,Dinner,Chennai,52
ORD137582,449.14,45,Italian,Dinner,Chennai,22
ORD137583,870.75,30,Continental,Dinner,Chennai,53
ORD137584,231.7,30,Indian,Lunch,Mumbai,21
ORD137585,580.05,20,Continental,Evening Snack,Delhi,34
ORD137586,661.0,60,Continental,Lunch,Mumbai,59
ORD137587,953.91,45,Continental,Breakfast,Mumbai,26
ORD137588,1086.57,0,Continental,Evening Snack,Delhi,43
ORD137589,504.15,20,Fast Food,Evening Snack,Chennai,51
ORD137590,704.13,30,Mexican,Dinner,Hyderabad,16
ORD137591,829.82,0,Chinese,Breakfast,Chennai,51
ORD137592,495.12,20,Indian,Breakfast,Bangalore,17
ORD137593,1184.82,30,Continental,Evening Snack,Bangalore,45
ORD137594,1069.56,20,Chinese,Lunch,Mumbai,20
ORD137595,461.22,45,Fast Food,Dinner,Delhi,18
ORD137596,683.34,45,Mexican,Evening Snack,Mumbai,46
ORD137597,392.38,60,Chinese,Lunch,Hyderabad,64
ORD137598,690.23,0,Mexican,Breakfast,Chennai,33
ORD137599,867.5,0,Continental,Evening Snack,Delhi,29
ORD137600,239.8,30,Mexican,Dinner,Bangalore,25
ORD137601,1063.62,30,Italian,Evening Snack,Bangalore,44
ORD137602,773.43,20,Continental,Dinner,Chennai,39
ORD137603,1189.08,20,Mexican,Dinner,Chennai,55
ORD137604,176.87,30,Continental,Breakfast,Mumbai,61
ORD137605,1023.07,20,Mexican,Dinner,Hyderabad,27
ORD137606,981.56,20,Chinese,Dinner,Bangalore,19
ORD137607,289.5,20,Fast Food,Evening Snack,Bangalore,63
ORD137608,502.07,30,Fast Food,Dinner,Chennai,15
ORD137609,1079.04,30,Indian,Breakfast,Hyderabad,34
ORD137610,694.38,20,Italian,Lunch,Chennai,63
ORD137611,571.35,30,Continental,Lunch,Bangalore,62
ORD137612,1100.77,20,Chinese,Dinner,Chennai,59
ORD137613,248.01,45,Mexican,Lunch,Mumbai,41
ORD137614,646.78,20,Italian,Lunch,Chennai,26
ORD137615,834.99,20,Indian,Lunch,Bangalore,25
ORD137616,788.97,30,Continental,Breakfast,Bangalore,50
ORD137617,427.49,20,Mexican,Evening Snack,Chennai,26
ORD137618,741.48,20,Italian,Breakfast,Hyderabad,36
ORD137619,893.99,0,Italian,Evening Snack,Bangalore,22
ORD137620,764.13,30,Indian,Dinner,Delhi,38
ORD137621,868.69,60,Mexican,Lunch,Chennai,37
ORD137622,418.88,30,Mexican,Lunch,Bangalore,47
ORD137623,1024.49,30,Chinese,Evening Snack,Delhi,42
ORD137624,622.17,30,Mexican,Lunch,Chennai,64
ORD137625,1186.59,60,Indian,Dinner,Hyderabad,29
ORD137626,174.45,20,Fast Food,Dinner,Mumbai,39
ORD137627,549.33,20,Fast Food,Lunch,Mumbai,28
ORD137628,339.5,20,Chinese,Dinner,Bangalore,16
ORD137629,733.39,0,Fast Food,Lunch,Mumbai,32
ORD137630,405.37,20,Fast Food,Evening Snack,Hyderabad,38
ORD137631,924.35,0,Fast Food,Dinner,Delhi,23
ORD137632,1075.96,45,Mexican,Dinner,Chennai,38
ORD137633,371.43,30,Italian,Lunch,Hyderabad,34
ORD137634,318.71,20,Indian,Dinner,Chennai,27
ORD137635,1069.13,20,Continental,Lunch,Bangalore,49
ORD137636,529.34,30,Continental,Evening Snack,Bangalore,55
ORD137637,606.31,30,Indian,Dinner,Bangalore,59
ORD137638,382.02,30,Indian,Breakfast,Bangalore,43
ORD137639,596.58,0,Continental,Breakfast,Bangalore,38
ORD137640,392.87,30,Continental,Evening Snack,Hyderabad,62
ORD137641,849.22,45,Continental,Dinner,Delhi,25
ORD137642,673.82,0,Chinese,Dinner,Delhi,37
ORD137643,977.46,30,Indian,Lunch,Hyderabad,16
ORD137644,478.36,20,Fast Food,Dinner,Chennai,61
ORD137645,680.87,0,Chinese,Evening Snack,Chennai,40
ORD137646,422.5,30,Mexican,Dinner,Chennai,45
ORD137647,1131.2,30,Chinese,Dinner,Delhi,19
ORD137648,698.03,20,Italian,Lunch,Chennai,41
ORD137649,332.14,60,Indian,Lunch,Delhi,20
ORD137650,436.4,20,Mexican,Dinner,Chennai,38
ORD137651,237.05,30,Continental,Dinner,Delhi,44
ORD137652,179.21,20,Italian,Lunch,Chennai,52
ORD137653,702.22,45,Fast Food,Dinner,Mumbai,27
ORD137654,503.98,0,Fast Food,Breakfast,Mumbai,16
ORD137655,1161.96,0,Mexican,Dinner,Chennai,18
ORD137656,329.9,60,Mexican,Evening Snack,Hyderabad,50
ORD137657,983.61,30,Italian,Lunch,Delhi,33
ORD137658,481.77,60,Indian,Lunch,Mumbai,16
ORD137659,384.71,20,Mexican,Dinner,Bangalore,61
ORD137660,1168.12,30,Chinese,Breakfast,Delhi,55
ORD137661,992.71,30,Chinese,Lunch,Chennai,24
ORD137662,812.15,60,Chinese,Breakfast,Delhi,60
ORD137663,881.98,0,Indian,Breakfast,Hyderabad,53
ORD137664,1190.95,0,Continental,Dinner,Mumbai,29
ORD137665,772.87,30,Mexican,Lunch,Delhi,36
ORD137666,257.0,0,Chinese,Lunch,Hyderabad,52
ORD137667,218.11,30,Fast Food,Lunch,Delhi,64
ORD137668,849.94,60,Indian,Breakfast,Delhi,27
ORD137669,840.48,45,Continental,Lunch,Bangalore,32
ORD137670,935.58,20,Mexican,Lunch,Chennai,52
ORD137671,264.22,30,Continental,Breakfast,Delhi,63
ORD137672,1142.15,30,Chinese,Dinner,Delhi,24
ORD137673,728.72,0,Continental,Dinner,Bangalore,59
ORD137674,832.03,30,Fast Food,Lunch,Delhi,41
ORD137675,186.6,45,Indian,Dinner,Delhi,32
ORD137676,1159.02,20,Fast Food,Dinner,Hyderabad,27
ORD137677,740.72,30,Chinese,Evening Snack,Hyderabad,60
ORD137678,741.53,0,Mexican,Lunch,Hyderabad,43
ORD137679,1140.73,45,Fast Food,Lunch,Bangalore,53
ORD137680,1125.82,20,Fast Food,Dinner,Delhi,64
ORD137681,381.31,30,Italian,Dinner,Hyderabad,35
ORD137682,1127.65,30,Mexican,Breakfast,Delhi,58
ORD137683,923.45,30,Fast Food,Dinner,Mumbai,59
ORD137684,169.85,20,Mexican,Lunch,Hyderabad,39
ORD137685,401.84,30,Mexican,Dinner,Bangalore,54
ORD137686,583.63,30,Indian,Evening Snack,Bangalore,58
ORD137687,761.96,20,Fast Food,Breakfast,Delhi,18
ORD137688,886.4,30,Chinese,Lunch,Hyderabad,58
ORD137689,370.72,0,Mexican,Breakfast,Hyderabad,37
ORD137690,1028.54,30,Indian,Dinner,Bangalore,35
ORD137691,1038.0,30,Indian,Lunch,Mumbai,24
ORD137692,816.75,20,Chinese,Dinner,Mumbai,50
ORD137693,1117.15,20,Indian,Dinner,Hyderabad,37
ORD137694,1003.63,0,Fast Food,Dinner,Hyderabad,38
ORD137695,382.7,30,Chinese,Lunch,Chennai,47
ORD137696,988.61,0,Fast Food,Breakfast,Bangalore,59
ORD137697,1150.86,30,Indian,Dinner,Hyderabad,64
ORD137698,294.49,20,Fast Food,Breakfast,Bangalore,18
ORD137699,1177.63,0,Chinese,Lunch,Hyderabad,53
ORD137700,176.24,0,Continental,Breakfast,Delhi,49
ORD137701,698.28,20,Mexican,Lunch,Delhi,41
ORD137702,962.59,45,Chinese,Lunch,Delhi,45
ORD137703,979.96,30,Chinese,Evening Snack,Delhi,46
ORD137704,921.41,30,Continental,Lunch,Bangalore,46
ORD137705,705.82,0,Fast Food,Lunch,Mumbai,64
ORD137706,833.51,20,Fast Food,Evening Snack,Delhi,54
ORD137707,884.93,20,Mexican,Lunch,Chennai,49
ORD137708,669.27,45,Italian,Lunch,Mumbai,52
ORD137709,775.47,30,Fast Food,Lunch,Delhi,37
ORD137710,1038.69,20,Chinese,Dinner,Mumbai,48
ORD137711,478.52,20,Mexican,Lunch,Chennai,63
ORD137712,699.37,30,Indian,Breakfast,Bangalore,22
ORD137713,158.9,45,Mexican,Dinner,Hyderabad,21
ORD137714,871.81,30,Chinese,Dinner,Delhi,50
ORD137715,355.15,0,Continental,Breakfast,Chennai,62
ORD137716,655.05,20,Italian,Dinner,Hyderabad,39
ORD137717,370.72,30,Indian,Lunch,Mumbai,28
ORD137718,174.71,20,Continental,Evening Snack,Chennai,23
ORD137719,657.38,30,Chinese,Lunch,Mumbai,51
ORD137720,596.08,30,Continental,Lunch,Hyderabad,55
ORD137721,596.41,60,Fast Food,Lunch,Bangalore,64
ORD137722,369.25,20,Indian,Breakfast,Hyderabad,53
ORD137723,1144.56,20,Fast Food,Evening Snack,Bangalore,43
ORD137724,153.68,0,Fast Food,Dinner,Hyderabad,34
ORD137725,1086.12,45,Mexican,Breakfast,Chennai,26
ORD137726,923.75,20,Continental,Breakfast,Chennai,34
ORD137727,330.68,30,Indian,Lunch,Chennai,17
ORD137728,645.8,0,Fast Food,Lunch,Chennai,41
ORD137729,1188.29,45,Continental,Lunch,Delhi,20
ORD137730,825.88,60,Fast Food,Lunch,Mumbai,25
ORD137731,283.75,20,Chinese,Dinner,Bangalore,54
ORD137732,630.52,20,Italian,Lunch,Bangalore,25
ORD137733,641.61,30,Italian,Lunch,Hyderabad,23
ORD137734,992.38,60,Italian,Breakfast,Mumbai,41
ORD137735,1111.97,30,Indian,Evening Snack,Hyderabad,16
ORD137736,236.35,0,Italian,Dinner,Bangalore,59
ORD137737,479.74,30,Indian,Evening Snack,Chennai,38
ORD137738,463.36,20,Chinese,Dinner,Delhi,34
ORD137739,1195.85,30,Indian,Breakfast,Mumbai,59
ORD137740,737.19,20,Italian,Breakfast,Mumbai,23
ORD137741,1073.82,60,Fast Food,Evening Snack,Chennai,42
ORD137742,597.33,45,Italian,Breakfast,Chennai,47
ORD137743,908.86,20,Fast Food,Lunch,Chennai,25
ORD137744,450.91,20,Italian,Lunch,Delhi,54
ORD137745,1107.38,30,Continental,Breakfast,Chennai,61
ORD137746,627.9,0,Italian,Evening Snack,Mumbai,48
ORD137747,993.91,30,Italian,Breakfast,Mumbai,33
ORD137748,418.61,30,Indian,Lunch,Bangalore,16
ORD137749,878.28,20,Mexican,Lunch,Mumbai,17
ORD137750,575.42,30,Continental,Dinner,Chennai,48
ORD137751,183.01,0,Mexican,Breakfast,Mumbai,26
ORD137752,583.66,60,Indian,Breakfast,Chennai,26
ORD137753,727.52,0,Italian,Dinner,Mumbai,35
ORD137754,309.35,20,Italian,Evening Snack,Hyderabad,25
ORD137755,343.11,60,Mexican,Lunch,Delhi,25
ORD137756,638.11,20,Italian,Lunch,Mumbai,50
ORD137757,509.87,45,Fast Food,Dinner,Delhi,27
ORD137758,612.78,0,Italian,Dinner,Chennai,20
ORD137759,633.87,0,Continental,Lunch,Chennai,29
ORD137760,297.08,0,Italian,Lunch,Bangalore,44
ORD137761,340.25,60,Italian,Lunch,Bangalore,36
ORD137762,1040.57,0,Mexican,Dinner,Hyderabad,25
ORD137763,320.85,30,Indian,Breakfast,Bangalore,23
ORD137764,849.21,20,Italian,Lunch,Mumbai,61
ORD137765,589.45,45,Continental,Lunch,Delhi,41
ORD137766,1166.65,20,Indian,Evening Snack,Chennai,41
ORD137767,219.41,0,Fast Food,Lunch,Mumbai,57
ORD137768,1021.91,30,Continental,Lunch,Chennai,34
ORD137769,666.02,30,Mexican,Dinner,Delhi,19
ORD137770,155.62,20,Indian,Evening Snack,Hyderabad,29
ORD137771,426.84,20,Chinese,Lunch,Delhi,41
ORD137772,578.08,45,Continental,Lunch,Bangalore,56
ORD137773,479.9,0,Chinese,Dinner,Mumbai,25
ORD137774,530.57,0,Continental,Breakfast,Delhi,50
ORD137775,1112.51,0,Indian,Dinner,Mumbai,59
ORD137776,528.98,0,Continental,Lunch,Bangalore,33
ORD137777,589.77,45,Mexican,Evening Snack,Hyderabad,59
ORD137778,949.19,30,Fast Food,Lunch,Mumbai,19
ORD137779,983.53,0,Continental,Dinner,Bangalore,31
ORD137780,238.29,30,Italian,Lunch,Chennai,36
ORD137781,889.27,30,Continental,Dinner,Chennai,35
ORD137782,656.7,20,Indian,Dinner,Delhi,64
ORD137783,290.55,0,Fast Food,Dinner,Bangalore,20
ORD137784,427.95,30,Indian,Lunch,Delhi,51
ORD137785,197.29,45,Mexican,Lunch,Mumbai,20
ORD137786,528.25,20,Mexican,Lunch,Bangalore,41
ORD137787,418.18,20,Italian,Dinner,Delhi,16
ORD137788,551.21,45,Italian,Evening Snack,Mumbai,31
ORD137789,759.36,20,Italian,Breakfast,Hyderabad,38
ORD137790,918.96,0,Indian,Evening Snack,Delhi,63
ORD137791,785.62,30,Continental,Breakfast,Chennai,34
ORD137792,862.3,30,Chinese,Lunch,Bangalore,19
ORD137793,1058.92,60,Italian,Dinner,Hyderabad,17
ORD137794,1067.52,20,Mexican,Breakfast,Chennai,51
ORD137795,1053.76,20,Mexican,Breakfast,Bangalore,31
ORD137796,310.83,20,Italian,Dinner,Hyderabad,60
ORD137797,413.62,20,Fast Food,Lunch,Delhi,40
ORD137798,677.44,60,Indian,Breakfast,Hyderabad,15
ORD137799,526.68,60,Mexican,Evening Snack,Chennai,24
ORD137800,288.25,20,Chinese,Lunch,Mumbai,46
ORD137801,452.14,20,Continental,Lunch,Bangalore,35
ORD137802,1174.2,20,Fast Food,Lunch,Chennai,39
ORD137803,514.27,30,Mexican,Dinner,Delhi,56
ORD137804,589.86,30,Chinese,Evening Snack,Mumbai,15
ORD137805,156.72,20,Continental,Dinner,Hyderabad,32
ORD137806,905.39,30,Indian,Lunch,Bangalore,29
ORD137807,584.23,60,Chinese,Lunch,Mumbai,23
ORD137808,258.3,30,Fast Food,Evening Snack,Delhi,60
ORD137809,1166.98,0,Italian,Breakfast,Delhi,34
ORD137810,966.3,30,Fast Food,Lunch,Hyderabad,64
ORD137811,912.46,60,Continental,Lunch,Delhi,19
ORD137812,1155.77,30,Indian,Lunch,Hyderabad,42
ORD137813,577.85,20,Mexican,Dinner,Hyderabad,60
ORD137814,904.46,0,Indian,Lunch,Chennai,30
ORD137815,366.52,20,Chinese,Dinner,Delhi,54
ORD137816,881.98,20,Italian,Lunch,Hyderabad,51
ORD137817,164.78,60,Italian,Evening Snack,Chennai,18
ORD137818,282.62,30,Mexican,Evening Snack,Chennai,36
ORD137819,596.52,20,Fast Food,Lunch,Hyderabad,43
ORD137820,162.7,30,Chinese,Breakfast,Bangalore,36
ORD137821,635.06,0,Continental,Dinner,Chennai,50
ORD137822,698.93,20,Chinese,Breakfast,Hyderabad,61
ORD137823,802.69,30,Mexican,Lunch,Hyderabad,32
ORD137824,255.41,20,Mexican,Breakfast,Mumbai,15
ORD137825,340.06,0,Fast Food,Dinner,Bangalore,52
ORD137826,793.95,20,Italian,Dinner,Mumbai,33
ORD137827,841.1,30,Fast Food,Dinner,Chennai,60
ORD137828,177.2,30,Continental,Evening Snack,Mumbai,39
ORD137829,717.39,20,Chinese,Evening Snack,Chennai,62
ORD137830,974.23,20,Indian,Dinner,Bangalore,57
ORD137831,222.56,30,Italian,Lunch,Mumbai,32
ORD137832,583.83,0,Indian,Lunch,Bangalore,50
ORD137833,492.84,0,Indian,Dinner,Delhi,27
ORD137834,1109.35,20,Fast Food,Dinner,Hyderabad,41
ORD137835,345.09,20,Indian,Dinner,Chennai,23
ORD137836,484.28,20,Chinese,Lunch,Mumbai,42
ORD137837,1093.37,30,Indian,Dinner,Mumbai,57
ORD137838,497.19,30,Indian,Dinner,Chennai,27
ORD137839,707.91,30,Indian,Lunch,Hyderabad,43
ORD137840,184.69,30,Mexican,Lunch,Chennai,40
ORD137841,1184.15,20,Indian,Breakfast,Hyderabad,51
ORD137842,1016.19,0,Italian,Lunch,Chennai,21
ORD137843,816.12,30,Indian,Breakfast,Delhi,53
ORD137844,213.79,20,Continental,Dinner,Mumbai,51
ORD137845,228.61,20,Chinese,Lunch,Delhi,27
ORD137846,722.22,30,Indian,Lunch,Chennai,17
ORD137847,449.32,20,Fast Food,Lunch,Delhi,28
ORD137848,803.93,30,Mexican,Lunch,Mumbai,22
ORD137849,778.1,0,Italian,Breakfast,Hyderabad,48
ORD137850,1030.58,20,Italian,Lunch,Hyderabad,34
ORD137851,445.45,60,Mexican,Dinner,Mumbai,45
ORD137852,756.76,60,Mexican,Lunch,Chennai,48
ORD137853,966.23,60,Fast Food,Breakfast,Hyderabad,36
ORD137854,665.31,30,Fast Food,Breakfast,Hyderabad,44
ORD137855,1022.18,20,Indian,Lunch,Chennai,50
ORD137856,287.84,20,Chinese,Dinner,Mumbai,19
ORD137857,920.59,20,Indian,Dinner,Hyderabad,52
ORD137858,1140.13,0,Mexican,Evening Snack,Chennai,15
ORD137859,498.48,0,Chinese,Lunch,Hyderabad,31
ORD137860,534.65,20,Indian,Evening Snack,Bangalore,64
ORD137861,237.73,0,Italian,Dinner,Bangalore,51
ORD137862,823.57,60,Continental,Dinner,Delhi,31
ORD137863,730.07,30,Fast Food,Dinner,Hyderabad,26
ORD137864,192.36,0,Fast Food,Lunch,Delhi,22
ORD137865,939.82,20,Italian,Lunch,Delhi,59
ORD137866,1020.75,20,Continental,Lunch,Delhi,27
ORD137867,1102.48,45,Italian,Dinner,Hyderabad,29
